id,performed_move_id,t1_millis,t2_millis,t3_millis,question_one,question_two,question_three,session_id
1361,15300,1665456250741,1665456265681,1665456279282,2,2,2,11510
1360,15299,1665456211935,1665456220014,1665456229482,2,2,2,11510
1359,15298,1665456169491,1665456179815,1665456193459,2,2,2,11510
1358,15297,1665456136421,1665456143038,1665456155732,1,2,1,11510
1357,15296,1665456068183,1665456108041,1665456121540,2,2,2,11510
1356,15295,1665456013039,1665456032873,1665456046283,2,2,2,11510
1355,15294,1665455969244,1665455976431,1665455991577,1,1,1,11510
1421,15361,1665461362623,1665461367200,1665461380035,1,1,1,11515
1420,15360,1665461326782,1665461340567,1665461351552,1,2,1,11515
1419,15359,1665461270195,1665461293139,1665461299448,1,1,1,11515
1418,15358,1665461228659,1665461236146,1665461243645,1,1,1,11515
1417,15357,1665461190605,1665461201745,1665461207546,1,1,1,11515
1416,15356,1665461158401,1665461165088,1665461173931,1,1,1,11515
1415,15355,1665461090966,1665461098905,1665461119025,1,2,2,11515
1414,15354,1665461047981,1665461057863,1665461069412,1,2,1,11515
1413,15353,1665461008057,1665461019213,1665461024443,1,1,1,11515
1412,15352,1665460952717,1665460921455,1665460992498,1,1,1,11515
1411,15351,1665460902099,1665460921455,1665460930737,1,2,0,11515
1410,15350,1665460849894,1665460863693,1665460882389,1,2,2,11515
1409,15349,1665460810103,1665460820077,1665460827672,1,1,0,11515
1408,15348,1665460722008,1665460688604,1665460777096,1,1,0,11515
1407,15347,1665460662692,1665460688604,1665460699282,1,1,0,11515
1406,15346,1665460621210,1665460632804,1665460638721,1,1,1,11515
1405,15345,1665460584524,1665460590281,1665460599999,1,1,1,11515
1404,15344,1665460518546,1665460525961,1665460557212,2,2,2,11515
1403,15343,1665460473216,1665460479358,1665460494838,1,1,1,11515
1402,15342,1665460429925,1665460442721,1665460450970,1,1,1,11515
1401,15341,1665460385314,1665460402487,1665460414792,2,2,2,11515
1400,15340,1665460336897,1665460346692,1665460361271,2,2,2,11515
1399,15340,1665460296828,1665460303441,1665460318237,1,1,1,11515
1398,15338,1665460252373,1665460267337,1665460280342,1,2,1,11515
1397,15337,1665460223378,1665460227949,1665460236631,1,1,1,11515
1396,15337,1665460177742,1665460193988,1665460207626,2,2,2,11515
1395,15335,1665460144057,1665460153329,1665460161075,1,2,2,11515
1394,15334,1665460097999,1665460107715,1665460120020,1,1,1,11515
1393,15333,1665460055970,1665460066314,1665460075703,1,1,1,11515
1392,15332,1665460011900,1665460025196,1665460034588,1,1,2,11515
1390,15331,1665459940321,1665459952709,1665459960465,1,2,1,11515
1391,15331,1665459968204,1665459973704,1665459981646,1,1,1,11515
1389,15329,1665459896637,1665459914579,1665459925724,1,1,2,11515
1388,15328,1665459838421,1665459855321,1665459871058,1,1,2,11515
1387,15327,1665459787314,1665459798678,1665459812274,1,1,1,11515
1458,15399,1665464401932,1665464406502,1665464413428,0,0,0,11521
1457,15399,1665464376012,1665464382808,1665464389593,2,2,2,11521
1456,15397,1665464337942,1665464344609,1665464353169,0,0,0,11521
1455,15396,1665464299978,1665464311241,1665464317980,0,0,0,11521
1454,15395,1665464269186,1665464277034,1665464283935,2,2,2,11521
1453,15394,1665464234501,1665464239071,1665464247463,0,0,0,11521
1452,15393,1665464216282,1665464220853,1665464226805,0,0,0,11521
1451,15392,1665464180377,1665464188164,1665464208790,1,2,2,11521
1450,15391,1665464130906,1665464149448,1665464159834,1,2,2,11521
1449,15390,1665464093893,1665464105032,1665464110496,0,0,0,11521
1448,15389,1665464048181,1665464063009,1665464070705,1,1,1,11521
1447,15388,1665464003561,1665464014186,1665464020943,0,1,1,11521
1446,15387,1665463936617,1665463950476,1665463975727,0,0,0,11521
1445,15386,1665463880314,1665463895126,1665463913717,1,1,1,11521
1444,15385,1665463836905,1665463853124,1665463860053,1,1,2,11521
1443,15384,1665463797318,1665463808621,1665463809593,0,0,0,11521
1442,15383,1665463743152,1665463758442,1665463766444,1,1,1,11521
1441,15382,1665463707453,1665463718720,1665463722898,0,0,0,11521
1440,15381,1665463676009,1665463687143,1665463692771,0,0,0,11521
1439,15380,1665463620787,1665463651662,1665463660872,1,1,2,11521
1438,15379,1665463580709,1665463596904,1665463604547,0,0,0,11521
1437,15378,1665463529617,1665463554701,1665463563192,2,0,0,11521
1436,15377,1665463474177,1665463496963,1665463503725,1,1,1,11521
1435,15376,1665463418443,1665463432763,1665463442952,0,1,2,11521
1434,15375,1665463377448,1665463388714,1665463399742,0,0,0,11521
1433,15374,1665463338474,1665463350981,1665463361617,0,0,0,11521
1432,15373,1665463298948,1665463303520,1665463323606,0,0,0,11521
1431,15373,1665463264186,1665463280570,1665463291923,1,1,2,11521
1430,15371,1665463209152,1665463218970,1665463248931,0,0,0,11521
1429,15370,1665463143679,1665463157178,1665463188711,0,1,1,11521
1428,15369,1665463095335,1665463114549,1665463126598,0,1,2,11521
1427,15368,1665463040662,1665463051119,1665463075567,0,1,2,11521
1426,15367,1665463013644,1665463019328,1665463028650,0,0,0,11521
1425,15367,1665462980109,1665462992441,1665463001145,0,0,0,11521
1424,15366,1665462933351,1665462946223,1665462968357,1,2,2,11521
1422,15364,1665462852475,1665462859642,1665462869324,0,0,2,11521
1423,15364,1665462888412,1665462911803,1665462920864,0,0,0,11521
1490,15432,1665468493936,1665468509898,1665468516106,2,2,2,11530
1489,15431,1665468448053,1665468459608,1665468470372,2,2,2,11530
1488,15430,1665468386891,1665468403073,1665468412201,2,2,2,11530
1487,15429,1665468338666,1665468345104,1665468351427,2,2,1,11530
1486,15428,1665468296501,1665468301071,1665468307232,0,0,0,11530
1485,15427,1665468270081,1665468292894,1665468286810,2,2,2,11530
1484,15426,1665468228876,1665468243016,1665468249675,2,1,1,11530
1483,15425,1665468183815,1665468200649,1665468207243,2,2,2,11530
1482,15424,1665468142235,1665468151287,1665468159466,1,2,1,11530
1481,15423,1665468105703,1665468110274,1665468119085,0,0,0,11530
1480,15422,1665468084283,1665468068958,1665468097665,0,0,0,11530
1479,15421,1665468057824,1665468068958,1665468077148,0,0,0,11530
1478,15420,1665468015703,1665468030081,1665468042479,2,2,0,11530
1477,15419,1665467973786,1665467988208,1665467996568,2,2,2,11530
1476,15418,1665467934747,1665467943774,1665467951392,2,2,1,11530
1475,15417,1665467889888,1665467903341,1665467911349,2,2,0,11530
1474,15416,1665467840216,1665467857077,1665467864418,1,1,2,11530
1473,15415,1665467801598,1665467811027,1665467819856,2,2,2,11530
1472,15414,1665467755267,1665467769160,1665467775204,1,1,2,11530
1471,15413,1665467710318,1665467720268,1665467730533,2,1,1,11530
1470,15412,1665467638773,1665467682469,1665467691617,2,0,2,11530
1469,15411,1665467585209,1665467607331,1665467614781,2,1,2,11530
1468,15410,1665467540322,1665467558186,1665467566292,1,0,1,11530
1467,15409,1665467493291,1665467505776,1665467516009,0,0,0,11530
1466,15408,1665467453702,1665467468665,1665467475637,1,2,2,11530
1465,15407,1665467402146,1665467421237,1665467430294,0,0,0,11530
1464,15406,1665467379313,1665467394964,1665467397347,0,0,0,11530
1463,15405,1665467348865,1665467357636,1665467364585,0,0,0,11530
1462,15405,1665467306931,1665467316903,1665467337220,1,2,1,11530
1461,15403,1665467248312,1665467262770,1665467270142,1,1,0,11530
1460,15402,1665467194436,1665467209513,1665467227627,2,1,2,11530
1459,15401,1665467152396,1665467163170,1665467176763,1,1,2,11530
1522,15465,1665471662895,1665471681025,1665471688448,1,1,1,11536
1521,15464,1665471606846,1665471620908,1665471635138,1,1,1,11536
1520,15463,1665471552826,1665471565677,1665471584260,1,1,1,11536
1519,15462,1665471493490,1665471504899,1665471533780,1,1,1,11536
1518,15461,1665471431872,1665471454158,1665471472926,2,2,2,11536
1517,15460,1665471382130,1665471389078,1665471414677,1,1,1,11536
1516,15459,1665471317620,1665471331103,1665471361770,2,2,2,11536
1515,15458,1665471252492,1665471285291,1665471293375,1,1,1,11536
1514,15457,1665471216393,1665471227809,1665471237969,1,1,1,11536
1513,15456,1665471173989,1665471180442,1665471189308,1,1,1,11536
1512,15455,1665471115559,1665471136728,1665471149646,1,1,1,11536
1511,15454,1665471059206,1665471071363,1665471092038,1,1,1,11536
1510,15453,1665471001585,1665471014509,1665471030986,1,1,1,11536
1509,15452,1665470942345,1665470958875,1665470979493,1,1,1,11536
1508,15451,1665470847796,1665470865353,1665470920320,2,2,2,11536
1507,15450,1665470802312,1665470815542,1665470824773,2,2,2,11536
1506,15449,1665470764757,1665470769330,1665470777775,1,1,1,11536
1505,15448,1665470730925,1665470746591,1665470757542,1,1,1,11536
1504,15447,1665470669983,1665470684836,1665470713062,2,2,2,11536
1503,15446,1665470595013,1665470617331,1665470653144,1,1,1,11536
1502,15445,1665470541507,1665470567497,1665470577736,2,2,2,11536
1501,15444,1665470469111,1665470503190,1665470513282,1,1,1,11536
1500,15443,1665470439142,1665470443729,1665470455252,1,1,1,11536
1499,15442,1665470395128,1665470407285,1665470431402,1,1,1,11536
1498,15441,1665470326323,1665470341830,1665470364678,2,2,2,11536
1497,15440,1665470248769,1665470280188,1665470310419,2,2,2,11536
1496,15439,1665470194732,1665470207668,1665470235894,2,2,2,11536
1495,15438,1665470158608,1665470170952,1665470184176,1,1,1,11536
1494,15437,1665470115665,1665470131540,1665470149585,1,1,1,11536
1493,15437,1665470056072,1665470075380,1665470106190,2,2,2,11536
1492,15435,1665470030726,1665470036238,1665470043191,1,1,1,11536
1491,15435,1665469991912,1665470015288,1665470022322,1,1,1,11536
1547,15491,1665475114979,1665475119572,1665475128732,1,1,1,11539
1546,15491,1665475062944,1665475079373,1665475104759,1,1,0,11539
1545,15489,1665474994149,1665475014261,1665475041925,1,1,0,11539
1544,15488,1665474944763,1665474955528,1665474976162,1,1,2,11539
1543,15487,1665474893506,1665474911449,1665474921756,0,0,0,11539
1542,15486,1665474824006,1665474836509,1665474869668,1,0,0,11539
1541,15485,1665474769786,1665474775060,1665474794551,1,1,2,11539
1539,15484,1665474657410,1665474674846,1665474715818,1,1,2,11539
1540,15484,1665474728067,1665474733593,1665474741761,1,1,1,11539
1538,15482,1665474600569,1665474614961,1665474627232,1,1,2,11539
1537,15481,1665474557539,1665474566499,1665474577595,1,1,1,11539
1536,15481,1665474506559,1665474518703,1665474541982,1,0,1,11539
1535,15479,1665474430914,1665474452926,1665474484158,1,1,2,11539
1534,15478,1665474304227,1665474325797,1665474411487,1,0,2,11539
1533,15478,1665474230888,1665474245454,1665474274088,1,1,2,11539
1532,15476,1665474171004,1665474182555,1665474207045,0,1,1,11539
1531,15475,1665474123558,1665474131325,1665474144691,0,0,0,11539
1530,15474,1665474070523,1665474081711,1665474100137,1,1,1,11539
1529,15473,1665474034911,1665474046026,1665474056370,0,1,0,11539
1528,15472,1665473995692,1665474005647,1665474017906,1,0,0,11539
1526,15471,1665473882515,1665473894000,1665473935005,1,0,1,11539
1527,15471,1665473949939,1665473956747,1665473978597,0,0,0,11539
1525,15470,1665473804747,1665473821143,1665473863481,0,1,2,11539
1524,15468,1665473691755,1665473709315,1665473786409,1,1,2,11539
1523,15468,1665473613967,1665473621406,1665473666259,1,0,0,11539
1588,15533,1665483043363,1665483047936,1665483053137,1,1,1,11546
1587,15532,1665483024338,1665483028913,1665483032213,1,1,1,11546
1586,15531,1665482988371,1665483007314,1665483012983,1,1,1,11546
1585,15530,1665482900581,1665482910347,1665482949929,1,1,1,11546
1584,15529,1665482842035,1665482857269,1665482862711,1,1,1,11546
1583,15528,1665482804599,1665482809185,1665482813310,1,1,1,11546
1582,15527,1665482760060,1665482763846,1665482792398,1,1,1,11546
1581,15526,1665482704705,1665482715971,1665482733854,1,1,1,11546
1580,15525,1665482668721,1665482680837,1665482686727,1,1,1,11546
1579,15524,1665482629595,1665482640860,1665482647704,1,1,1,11546
1578,15523,1665482586213,1665482601018,1665482606398,1,1,1,11546
1577,15522,1665482545080,1665482556346,1665482561833,1,1,1,11546
1576,15521,1665482504270,1665482515402,1665482524586,1,1,1,11546
1575,15520,1665482462253,1665482476642,1665482482962,1,1,1,11546
1574,15519,1665482422265,1665482425174,1665482438282,1,1,1,11546
1573,15518,1665482377215,1665482385887,1665482404711,1,1,1,11546
1572,15517,1665482329632,1665482340713,1665482348114,1,1,1,11546
1571,15516,1665482283845,1665482288419,1665482294855,1,1,1,11546
1570,15515,1665482254470,1665482265691,1665482274004,1,1,1,11546
1569,15514,1665482195435,1665482209780,1665482221059,1,1,1,11546
1568,15513,1665482144445,1665482159191,1665482167782,1,1,1,11546
1567,15512,1665482087428,1665482104247,1665482112484,1,1,1,11546
1566,15511,1665482032997,1665482047663,1665482056242,1,1,1,11546
1565,15510,1665481997683,1665482002253,1665482007218,1,1,1,11546
1564,15509,1665481974477,1665481985741,1665481991168,1,1,1,11546
1563,15508,1665481932567,1665481944500,1665481955845,1,1,1,11546
1562,15507,1665481888792,1665481896163,1665481905291,1,1,1,11546
1561,15506,1665481842392,1665481852857,1665481863771,1,1,1,11546
1560,15505,1665481812142,1665481816712,1665481823509,1,1,1,11546
1559,15504,1665481791613,1665481794491,1665481806569,1,1,1,11546
1558,15503,1665481755729,1665481769924,1665481778642,1,1,1,11546
1557,15502,1665481728493,1665481732295,1665481741588,1,1,1,11546
1556,15501,1665481675512,1665481684058,1665481713514,1,1,1,11546
1555,15500,1665481643952,1665481648533,1665481657176,1,1,1,11546
1554,15499,1665481624041,1665481628618,1665481636808,1,1,1,11546
1553,15498,1665481580586,1665481592435,1665481604658,1,1,1,11546
1552,15497,1665481537089,1665481552885,1665481561122,1,1,1,11546
1551,15496,1665481513962,1665481519429,1665481524958,1,1,1,11546
1550,15495,1665481486434,1665481498757,1665481509648,1,1,1,11546
1549,15494,1665481435754,1665481455117,1665481473679,1,1,1,11546
1548,15493,1665481393958,1665481400035,1665481419502,1,1,1,11546
1630,15580,1665486879998,1665486902771,1665486932893,0,0,0,11551
1629,15579,1665486824252,1665486835403,1665486851755,0,0,0,11551
1628,15578,1665486772423,1665486790353,1665486804642,0,0,0,11551
1627,15577,1665486736162,1665486740752,1665486746276,2,2,2,11551
1626,15576,1665486670167,1665486687621,1665486726849,1,1,2,11551
1625,15575,1665486608401,1665486612974,1665486645650,2,1,2,11551
1624,15574,1665486589554,1665486594135,1665486600541,2,1,2,11551
1623,15574,1665486553402,1665486557990,1665486580498,2,1,2,11551
1622,15573,1665486447634,1665486462669,1665486535249,2,2,2,11551
1621,15571,1665486387438,1665486401720,1665486425275,2,2,2,11551
1619,15567,1665486220333,1665486240680,1665486290444,1,1,2,11551
1618,15566,1665486175067,1665486179640,1665486186756,0,0,1,11551
1617,15565,1665486137919,1665486149019,1665486164089,1,1,2,11551
1616,15564,1665486065545,1665486072420,1665486107099,0,0,0,11551
1615,15563,1665485987901,1665486003614,1665486042802,0,0,0,11551
1614,15562,1665485936256,1665485942863,1665485965843,1,1,2,11551
1612,15559,1665485819305,1665485823885,1665485829391,1,1,2,11551
1613,15559,1665485837482,1665485842051,1665485851015,1,1,2,11551
1611,15558,1665485777057,1665485787851,1665485805054,1,1,2,11551
1610,15556,1665485747434,1665485752007,1665485758242,1,1,2,11551
1609,15556,1665485717453,1665485728645,1665485735120,1,2,2,11551
1608,15554,1665485673607,1665485691118,1665485700430,1,1,0,11551
1607,15553,1665485621139,1665485635167,1665485653654,2,2,2,11551
1606,15552,1665485550966,1665485561392,1665485601282,0,0,0,11551
1605,15551,1665485520285,1665485524857,1665485530588,1,1,1,11551
1604,15550,1665485489189,1665485501502,1665485512714,1,1,1,11551
1603,15549,1665485463524,1665485468113,1665485474287,1,1,1,11551
1602,15548,1665485411696,1665485422884,1665485456075,1,1,1,11551
1601,15547,1665485367248,1665485375552,1665485389593,1,1,1,11551
1600,15546,1665485298134,1665485310004,1665485344882,0,0,0,11551
1599,15545,1665485221382,1665485238280,1665485273257,0,1,2,11551
1598,15544,1665485143015,1665485152958,1665485191341,1,1,1,11551
1597,15543,1665485101042,1665485105624,1665485115448,2,2,2,11551
1596,15542,1665485066333,1665485076665,1665485092431,2,2,2,11551
1595,15541,1665485004400,1665485021980,1665485042164,2,2,2,11551
1594,15540,1665484916552,1665484923924,1665484978303,2,2,2,11551
1593,15539,1665484871869,1665484879384,1665484899620,0,0,0,11551
1591,15538,1665484800864,1665484816702,1665484832856,1,1,0,11551
1592,15538,1665484844801,1665484849373,1665484857063,1,1,0,11551
1590,15536,1665484772013,1665484777563,1665484784772,0,0,0,11551
1589,15536,1665484721093,1665484731306,1665484738522,0,0,0,11551
1659,15610,1665491703507,1665491711260,1665491731076,1,1,1,11562
1658,15609,1665491638828,1665491654372,1665491680042,1,1,1,11562
1657,15608,1665491592815,1665491609445,1665491621108,2,2,2,11562
1656,15607,1665491547423,1665491557322,1665491569511,2,2,2,11562
1655,15606,1665491475241,1665491485818,1665491524543,1,1,2,11562
1654,15605,1665491433055,1665491441694,1665491451006,1,2,2,11562
1653,15604,1665491381251,1665491385840,1665491402118,1,1,1,11562
1652,15603,1665491331877,1665491348252,1665491370669,1,2,2,11562
1651,15602,1665491277343,1665491285497,1665491299255,2,2,2,11562
1650,15601,1665491237028,1665491243338,1665491250598,1,1,1,11562
1649,15600,1665491202623,1665491216676,1665491228506,2,2,2,11562
1648,15599,1665491157408,1665491173145,1665491181572,2,2,2,11562
1647,15598,1665491108901,1665491120051,1665491129384,1,1,1,11562
1646,15597,1665491058393,1665491064398,1665491090622,2,2,2,11562
1645,15596,1665491002115,1665491013182,1665491031588,1,1,2,11562
1644,15595,1665490946994,1665490954633,1665490974968,1,1,1,11562
1643,15594,1665490879294,1665490895644,1665490926400,1,1,2,11562
1642,15593,1665490831832,1665490842415,1665490863922,0,2,1,11562
1641,15592,1665490765627,1665490780514,1665490810774,0,2,1,11562
1640,15591,1665490715881,1665490729196,1665490742818,1,2,1,11562
1639,15590,1665490659408,1665490670276,1665490695804,2,2,2,11562
1638,15589,1665490601467,1665490619296,1665490635574,1,2,1,11562
1637,15588,1665490549158,1665490557277,1665490581177,2,2,2,11562
1636,15587,1665490489658,1665490501988,1665490526048,1,1,1,11562
1635,15586,1665490444429,1665490464137,1665490473888,1,0,2,11562
1634,15585,1665490405378,1665490417777,1665490428315,2,1,1,11562
1633,15584,1665490346367,1665490374888,1665490392996,1,0,1,11562
1632,15583,1665490295545,1665490314936,1665490325197,2,2,2,11562
1631,15582,1665490252243,1665490259439,1665490272803,0,0,0,11562
1729,15683,1665537100695,1665537117783,1665537132679,2,2,2,11609
1728,15682,1665537054925,1665537059520,1665537068833,1,1,1,11609
1727,15681,1665536993514,1665537007881,1665537043181,2,2,2,11609
1726,15680,1665536931421,1665536941411,1665536962381,1,2,2,11609
1725,15679,1665536812274,1665536822677,1665536910377,1,1,1,11609
1724,15678,1665536756632,1665536781048,1665536788228,1,1,1,11609
1723,15677,1665536706337,1665536721493,1665536729385,1,2,1,11609
1722,15676,1665536640165,1665536667059,1665536675617,1,2,0,11609
1721,15675,1665536589492,1665536610020,1665536617670,2,2,2,11609
1719,15674,1665536514511,1665536525865,1665536553761,1,0,0,11609
1720,15674,1665536560912,1665536565502,1665536568823,1,0,0,11609
1718,15672,1665536464001,1665536379932,1665536497416,1,0,0,11609
1717,15671,1665536346171,1665536379932,1665536438878,1,1,2,11609
1716,15670,1665536310330,1665536315355,1665536321862,1,1,1,11609
1715,15669,1665536251263,1665536271296,1665536293519,0,1,0,11609
1714,15668,1665536208429,1665536216760,1665536226277,2,2,2,11609
1713,15667,1665536159270,1665536175309,1665536189713,1,2,2,11609
1712,15666,1665536106814,1665536117325,1665536140643,1,1,1,11609
1711,15665,1665536061467,1665536072746,1665536079552,1,0,0,11609
1710,15664,1665535995829,1665536013218,1665536043423,0,1,0,11609
1709,15663,1665535937709,1665535951645,1665535968068,1,2,2,11609
1708,15662,1665535888347,1665535893780,1665535918531,0,0,0,11609
1707,15661,1665535854150,1665535862998,1665535872852,1,0,0,11609
1706,15661,1665535786146,1665535792364,1665535843196,0,1,0,11609
1705,15659,1665535752394,1665535759529,1665535770619,1,1,0,11609
1704,15658,1665535689451,1665535721352,1665535737020,1,2,2,11609
1703,15657,1665535652436,1665535664889,1665535672410,1,0,0,11609
1702,15656,1665535609633,1665535619847,1665535640016,1,2,2,11609
1701,15655,1665535562829,1665535584671,1665535591466,1,0,0,11609
1700,15654,1665535517231,1665535543626,1665535552775,1,0,0,11609
1699,15654,1665535484579,1665535491487,1665535499710,1,0,0,11609
1766,15722,1665544480118,1665544484707,1665544495671,1,1,1,11613
1765,15721,1665544430816,1665544460854,1665544469432,0,1,1,11613
1764,15720,1665544378929,1665544392182,1665544403410,2,1,2,11613
1763,15719,1665544341948,1665544346527,1665544353321,1,1,1,11613
1762,15718,1665544293490,1665544320917,1665544330637,1,1,0,11613
1761,15717,1665544245678,1665544259636,1665544266808,1,1,1,11613
1760,15716,1665544216051,1665544220621,1665544222782,1,1,1,11613
1759,15715,1665544176435,1665544188653,1665544205416,2,1,2,11613
1758,15714,1665544137486,1665544142968,1665544147803,1,1,1,11613
1757,15713,1665544093307,1665544116526,1665544124016,2,1,2,11613
1756,15712,1665544018737,1665544037047,1665544047236,0,1,0,11613
1755,15711,1665543959225,1665543972368,1665543979741,2,1,2,11613
1754,15710,1665543867863,1665543887082,1665543928723,1,1,1,11613
1753,15709,1665543803369,1665543816532,1665543828353,2,1,2,11613
1752,15708,1665543730397,1665543758997,1665543767158,2,1,2,11613
1751,15707,1665543673941,1665543687490,1665543700561,2,1,1,11613
1750,15706,1665543628909,1665543636118,1665543647533,1,1,1,11613
1749,15704,1665543253567,1665543261221,1665543284930,2,1,2,11613
1748,15703,1665543196365,1665543213274,1665543229014,0,1,0,11613
1747,15702,1665543164720,1665543169300,1665543174813,1,1,1,11613
1746,15701,1665543119434,1665543134696,1665543154933,2,1,2,11613
1745,15700,1665543053288,1665543069990,1665543092354,1,1,2,11613
1744,15699,1665543005484,1665543019968,1665543031899,1,1,0,11613
1743,15698,1665542954167,1665542969855,1665542977993,2,1,1,11613
1742,15697,1665542920640,1665542924417,1665542937165,1,1,1,11613
1740,15696,1665542781531,1665542798816,1665542818154,1,2,1,11613
1741,15696,1665542824031,1665542841617,1665542901817,1,1,1,11613
1738,15694,1665542703011,1665542712021,1665542721006,1,1,1,11613
1739,15694,1665542726881,1665542745906,1665542763307,1,1,0,11613
1737,15692,1665542665533,1665542678334,1665542684133,1,1,1,11613
1736,15691,1665542612083,1665542631178,1665542649340,1,1,1,11613
1735,15690,1665542566264,1665542582129,1665542594596,2,1,2,11613
1734,15689,1665542531429,1665542536001,1665542543237,2,1,2,11613
1733,15688,1665542474303,1665542516291,1665542525113,2,1,2,11613
1732,15687,1665542414940,1665542427427,1665542452496,2,1,2,11613
1731,15686,1665542362429,1665542383812,1665542397088,2,1,1,11613
1730,15685,1665542328187,1665542337037,1665542342694,1,1,1,11613
1807,15764,1665547616226,1665547632843,1665547639621,2,2,2,11620
1806,15763,1665547568971,1665547580027,1665547591405,2,1,1,11620
1805,15762,1665547507660,1665547517436,1665547530392,2,2,2,11620
1804,15761,1665547448807,1665547466392,1665547473709,2,1,1,11620
1803,15760,1665547396775,1665547420900,1665547440071,2,2,2,11620
1802,15759,1665547337071,1665547350097,1665547360443,2,2,1,11620
1801,15758,1665547275209,1665547286130,1665547302590,2,2,2,11620
1800,15757,1665547229470,1665547240172,1665547247225,2,2,2,11620
1799,15756,1665547145827,1665547179909,1665547203676,2,2,2,11620
1798,15755,1665547077575,1665547101850,1665547113314,2,2,2,11620
1797,15754,1665547027259,1665547038393,1665547046030,2,1,1,11620
1795,15753,1665546955786,1665546966794,1665546977602,2,2,2,11620
1796,15753,1665546984943,1665547002527,1665547009790,2,2,2,11620
1794,15751,1665546912087,1665546923010,1665546934988,2,2,2,11620
1793,15750,1665546874214,1665546878790,1665546896069,2,1,1,11620
1792,15749,1665546853985,1665546858557,1665546868404,2,1,1,11620
1791,15749,1665546825803,1665546837379,1665546845058,2,1,1,11620
1790,15747,1665546785241,1665546802271,1665546814204,2,1,2,11620
1788,15746,1665546699864,1665546709984,1665546733028,2,2,2,11620
1789,15746,1665546740911,1665546758505,1665546768786,2,1,1,11620
1787,15744,1665546650886,1665546660852,1665546683324,2,1,2,11620
1786,15743,1665546616091,1665546622659,1665546634504,2,1,2,11620
1785,15742,1665546571439,1665546582593,1665546602903,1,1,1,11620
1784,15741,1665546514362,1665546525500,1665546559019,1,1,1,11620
1783,15740,1665546483936,1665546495068,1665546501576,2,2,2,11620
1782,15739,1665546443460,1665546462470,1665546470694,2,2,2,11620
1781,15738,1665546410996,1665546423956,1665546437994,2,2,2,11620
1780,15737,1665546365426,1665546376575,1665546390876,2,2,2,11620
1779,15736,1665546319975,1665546333541,1665546349468,2,2,2,11620
1777,15735,1665546159443,1665546171034,1665546278902,2,1,1,11620
1778,15735,1665546284855,1665546289445,1665546303575,2,1,1,11620
1776,15733,1665546119176,1665546124621,1665546149529,2,1,1,11620
1775,15732,1665546090788,1665546099683,1665546114603,2,2,2,11620
1774,15731,1665546057401,1665546066144,1665546079068,2,2,2,11620
1773,15730,1665546005521,1665546016458,1665546044901,2,2,2,11620
1772,15729,1665545958186,1665545971166,1665545990868,1,1,1,11620
1771,15728,1665545923575,1665545934708,1665545947506,1,1,1,11620
1770,15728,1665545886460,1665545898922,1665545907068,1,2,2,11620
1769,15726,1665545852343,1665545863705,1665545876054,2,2,2,11620
1768,15726,1665545802864,1665545817159,1665545838176,1,1,2,11620
1767,15725,1665545740665,1665545746764,1665545784897,1,2,2,11620
1862,15822,1665551912440,1665551917014,1665551923198,1,1,1,11628
1861,15821,1665551889733,1665551894303,1665551899881,1,1,1,11628
1860,15820,1665551862827,1665551876769,1665551877181,2,2,2,11628
1859,15819,1665551812652,1665551819532,1665551831694,2,2,2,11628
1858,15818,1665551751705,1665551775547,1665551780978,1,1,2,11628
1857,15817,1665551700079,1665551713269,1665551719336,1,1,1,11628
1856,15816,1665551663086,1665551667658,1665551674210,1,1,1,11628
1855,15815,1665551621244,1665551636708,1665551651507,1,1,2,11628
1854,15814,1665551577937,1665551582517,1665551589175,1,0,0,11628
1853,15813,1665551530621,1665551555918,1665551565877,2,2,2,11628
1852,15812,1665551475786,1665551488991,1665551496166,2,2,2,11628
1851,15811,1665551423276,1665551433943,1665551441179,2,2,2,11628
1850,15810,1665551362196,1665551373470,1665551387444,1,1,1,11628
1849,15809,1665551318466,1665551329740,1665551338316,0,0,0,11628
1848,15808,1665551259560,1665551285587,1665551294308,2,2,2,11628
1847,15807,1665551197598,1665551206853,1665551222481,1,1,2,11628
1846,15806,1665551136694,1665551157528,1665551166777,1,1,1,11628
1845,15805,1665551091993,1665551096563,1665551102577,1,1,1,11628
1844,15804,1665551053844,1665551068196,1665551080976,2,2,2,11628
1843,15803,1665551013159,1665551017728,1665551027995,1,1,1,11628
1842,15802,1665550985419,1665551003012,1665551001610,1,1,1,11628
1841,15801,1665550965686,1665550970261,1665550976100,1,1,1,11628
1840,15800,1665550929654,1665550949211,1665550954102,1,1,1,11628
1839,15799,1665550896128,1665550908924,1665550919753,2,2,2,11628
1838,15798,1665550846401,1665550856212,1665550863988,2,2,2,11628
1837,15797,1665550779612,1665550790079,1665550814008,2,2,2,11628
1836,15796,1665550721752,1665550738549,1665550748958,2,2,2,11628
1835,15795,1665550676364,1665550682832,1665550688995,1,1,2,11628
1834,15794,1665550629700,1665550635799,1665550653736,1,1,2,11628
1833,15793,1665550575692,1665550595540,1665550607641,1,1,1,11628
1832,15792,1665550532470,1665550542324,1665550551576,2,1,2,11628
1831,15791,1665550484993,1665550495457,1665550514316,2,2,2,11628
1830,15790,1665550410801,1665550445625,1665550466970,1,2,0,11628
1829,15789,1665550365754,1665550379795,1665550387577,2,2,2,11628
